landslide_size,fatality_count,longitude,latitude
very_large,32,34.3317,1.0101
small,3,83.9557,28.2134
medium,0,-111.1673,39.5459
small,0,-121.1045,35.5662
large,18,101.9801,-3.0414
small,0,-80.0017,40.4301
medium,,93.4341,24.7625
unknown,0,-124.1148,44.1694
medium,0,-74.4086,42.1633
medium,2,93.816,27.0987
medium,0,-118.9801,34.1965
medium,0,-123.363,40.3739
medium,0,-122.2987,47.9231
medium,0,103.3984,21.5782
unknown,0,-122.599,42.0385
medium,0,72.1934,36.2225
medium,,106.5408,10.0222
small,0,-91.284,40.635
medium,0,-121.4519,39.7958
small,0,100.2975,5.4429
medium,1,102.2681,12.1143
unknown,0,-123.9384,44.8855
medium,0,-119.0169,34.2157
medium,0,85.0058,28.3466
small,0,-122.8275,38.9608
medium,,-84.4427,37.8868
medium,0,-82.8717,37.335
medium,,88.6193,27.4459
medium,3,93.028,25.1553
medium,0,-122.6205,50.479
medium,31,31.2774,30.0075
medium,0,-121.8963,36.3777
small,0,-73.5977,43.6128
medium,,123.8514,10.3789
small,0,-91.411,39.9141
medium,0,78.3041,30.2828
medium,1,-90.9778,15.5238
unknown,0,-123.8654,44.399
medium,0,-157.8224,21.4007
medium,3,73.202,34.3331
medium,0,81.0333,6.9167
medium,,83.1913,28.3922
medium,0,72.8703,19.069
medium,12,120.832,16.4956
medium,0,123.8937,10.6235
medium,0,-75.231,40.6634
small,0,100.249,5.2923
small,,-119.653,34.453
medium,0,79.4929,30.7412
medium,1,121.56,24
unknown,0,-123.8296,44.0645
small,0,101.6757,3.1797
medium,,35.4667,1.4833
unknown,0,-123.812,44.3784
medium,,92.899,22.533
medium,3,-78.7833,-0.4167
small,0,-71.9558,41.386
unknown,0,-123.8501,44.0323
medium,0,83.5942,28.3928
medium,0,125.9825,9.2424
small,0,-157.7724,21.3825
small,0,-122.691,37.9327
small,0,-80.5432,40.1854
small,0,-117.9587,33.9511
small,,-106.4879,39.625
unknown,0,-123.7073,44.3472
medium,0,-76.811,18.126
medium,0,7.2083,45.9547
medium,0,123.7465,13.3125
medium,1,16.1928,39.0177
small,0,-84.4388,39.0779
medium,0,0.1595,51.465
large,16,104.5658,21.8777
large,1,-75.4428,8.9475
small,0,-156.1166,20.81
large,0,-92.0335,14.7254
medium,1,120.5204,16.5702
small,0,-112.1327,34.1933
medium,2,-73.4832,5.5002
medium,3,41.6822,41.3639
medium,,178.25,-17.56
medium,0,101.0106,30.081
medium,5,109.5249,36.5891
medium,0,-84.4833,39.0456
medium,0,106.8514,28.3201
medium,,-66.051,18.432
small,0,-82.0318,37.9767
medium,0,109.1974,28.1581
small,0,-2.7592,50.7088
small,0,83.6299,19.1497
medium,0,6.45,61.5666
medium,12,-77.5239,-7.9589
medium,5,75.137,32.8468
medium,0,-73.9215,40.9522
small,,-157.8143,21.3302
small,0,122.1001,11.5735
medium,,30.9419,-29.9135
small,0,-57.5886,50.2405
medium,0,47.1188,42.8214
medium,8,8.359,4.9626
medium,0,108.7399,25.7262
medium,,92.8573,25.1175
medium,1,31.141,-26.3402
unknown,0,-123.9253,43.6691
medium,3,107.1749,-6.892
large,0,80.2565,29.8002
medium,0,178.2168,-17.5608
large,0,-122.3587,45.5169
unknown,0,-122.5167,43.3047
medium,0,34.7222,0.0482
medium,0,-123.9039,45.01
medium,0,-81.969,37.8356
unknown,0,-124.0576,44.7273
large,0,-121.5509,47.8039
small,0,-122.2625,47.267
medium,0,-90.5885,14.6257
medium,,-78.148,-0.356
medium,0,-76.1551,6.7425
medium,0,83.2266,28.2399
large,1,109.0605,-7.2337
medium,0,-104.917,38.8634
medium,3,29.6667,-1.1667
medium,2,71.7854,36.2063
small,2,70.1048,33.8996
small,0,-117.8056,34.0682
unknown,0,-123.5827,45.5635
small,0,-2.0992,53.6865
medium,0,147.2871,-36.8642
small,0,-122.7038422,45.68818457
medium,4,118.4155,29.1376
medium,,100.2487,5.345
medium,0,88.5287,27.1761
medium,,75.8275,11.2738
large,3,104.63,28.76
small,0,-88.8519,17.2183
unknown,0,-123.5013,44.4677
medium,0,92.9296,23.591
medium,,78.4358,30.7313
medium,7,104.1608,21.7653
medium,,113.247,22.76
medium,0,82.3125,28.935
medium,0,78.9829,30.2851
medium,0,17.9324,44.3551
small,0,-123.8748,44.041
large,6,126.0356157,7.365123589
unknown,0,-124.4124,42.3395
medium,,83.5214,28.3742
small,0,-122.0578,45.087
small,3,98.7845,1.7397
small,0,-82.904,37.4083
medium,0,78.3399,30.8987
small,0,-80.0122,40.4355
medium,0,116.0932,-1.7853
unknown,0,-117.3888,44.816
very_large,91,-75.5455,6.3236
small,0,-83.6772,37.775
large,0,1.1802,51.0779
medium,0,176.8655,-40.1019
medium,1,125.5768,10.2825
medium,,88.6069,27.3383
small,0,-72.4328,44.1047
unknown,0,-122.6738,45.4928
small,0,-73.2068,41.9953
medium,4,100.4243,-0.9035
medium,,73.47,18.72
medium,0,77.444,8.1747
medium,1,77.6746,31.4711
medium,1,105.574,10.578
unknown,0,-123.1705,45.9641
medium,0,170.5863,-45.8727
medium,0,77.0969,30.904
unknown,0,-122.0936,45.1469
large,2,-117.3062,45.1623
small,0,-74.0429,40.7427
medium,1,-43.4147,-22.8086
medium,0,77.6377,10.2379
medium,1,130.4431,32.5205
medium,0,170.1794,-43.5586
medium,3,108.3472,21.6252
unknown,0,-122.6875,44.7353
medium,0,102.3183,11.9773
small,0,-122.855,49.0396
medium,2,121.0105,14.2138
medium,,-119.6457,38.8507
medium,0,-115.5441,43.3877
small,0,-84.5604,39.0978
medium,0,124.7837,8.9196
medium,0,84.7943,28.4115
medium,1,36.5229,-0.1799
medium,0,87.9125,26.8823
medium,,73.87654867,34.11897569
medium,0,80.3491,29.477
small,0,-6.5345,57.0624
medium,,87.3303,26.8722
small,0,57.5716,-20.1999
small,0,84.7277,28.2135
medium,0,-72.8718,-13.6291
large,0,169.2058993,-43.72511118
medium,0,120.9074,16.9413
medium,0,-122.3807,47.5876
small,0,-89.2276,31.1345
medium,0,-122.3633,47.4481
medium,0,100.2676,5.4175
unknown,0,-123.6638,46.0534
medium,1,84.25,27.9167
small,0,-122.2189,45.2004
medium,3,80.6309,7.4227
medium,,160.1445,-9.5744
medium,0,-92.8901,18.2341
small,0,-109.059,40.5806
medium,,98.90492974,9.465206953
medium,,74.9499,34.6113
unknown,0,-123.8289,45.2771
medium,6,113.587,28.715
unknown,0,-122.8777,46.0205
large,9,-75.5001,5.2505
small,0,-84.2738,35.4962
medium,0,120.6434,27.9547
medium,2,124.1604,13.7856
small,0,-114.8324,36.0026
small,0,-91.5055,44.01
small,0,-102.3192,49.8153
medium,0,-1.8793,50.7155
medium,,174.888,-36.9929
large,4,147.6,-6.3
small,0,-123.8817,43.6511
medium,20,43.9549,13.1807
unknown,0,-122.4789,44.7568
medium,0,-43.4788,-23.0189
medium,4,-90.4191,14.549
medium,,-107.23,39.2
medium,0,-116.9176,34.0873
medium,0,93.5063,24.9829
medium,0,112.6265,-7.9819
large,0,0.5745,50.854
unknown,0,-122.8753,44.049
medium,0,73.8164,15.4838
unknown,0,-123.7615,44.0091
small,0,-81.9082,38.9519
medium,,-9.4709,52.4356
medium,2,83.7826,28.0063
small,0,-122.1944,47.9517
small,3,85.34,27.5687
small,0,-121.0526,38.9625
small,0,-61.5989,10.6857
medium,0,95.2701,5.8498
medium,0,143.8478,-38.6763
medium,,34.2583,1.0439
medium,3,-43.1852,-22.4804
medium,0,82.3997,28.3536
small,0,-84.501,39.1065
small,0,-81.1966,39.3937
medium,0,93.3613,25.5125
small,0,-119.092,34.4275
medium,0,78.4403,30.7333
medium,0,123.9334,10.3494
small,0,-79.7975,9.3147
small,0,-93.203,36.1807
medium,,120.7617,16.7667
medium,,5.868706113,6.534614009
medium,0,73.1543,34.5677
small,0,77.7559,33.7403
small,0,-93.3097,36.5989
medium,5,36.4354,36.7619
medium,1,126.1419759,7.704271157
medium,0,78.4517,30.7467
medium,0,88.5575,27.5161
medium,0,-74.5894,41.0752
large,,102.9905,32.0637
unknown,0,-123.5827,45.5635
small,0,125.0989,7.7299
large,0,-68.0861,-16.5293
medium,0,73.5206,34.785
small,0,-123.6046,45.2419
medium,7,-40.9752,-18.7677
medium,0,94.48265093,25.31006064
medium,,-122.2146,47.8501
medium,5,97.3668,26.0746
medium,0,-121.7468,46.8317
medium,0,120.8766,23.6679
medium,0,73.5111,19.6699
medium,,-122.7701,45.53
medium,2,87.7924,27.6276
medium,0,-108.0216,37.9939
small,0,-123.3754,48.1136
small,0,98.3819,7.825
medium,0,-43.0987,-22.8926
medium,,-118.47,34.3778
medium,,101.8343,19.3074
unknown,0,-122.2282,45.2122
medium,,85.9757,27.982
medium,0,121.0135,24.4236
medium,0,-83.8542,9.9786
large,0,77.5528,34.1619
medium,3,83.68,28.11
medium,0,77.5063,30.9544
unknown,0,-124.0323,43.4222
medium,4,105.8268,34.3006
medium,0,124.89,11.78
medium,1,140.7161,-2.53
small,0,-82.1818,35.1634
medium,0,75.1447,32.9262
medium,0,77.3544,30.6738
small,0,-119.7712,38.6987
medium,0,123.8533,10.2863
medium,0,81.9616,29.5311
medium,,-122.0471,38.7122
medium,0,-43.0221,-22.8279
small,0,-84.4488,39.1224
medium,0,98.5132,8.4441
large,0,-82.5745,37.4285
medium,6,81.48,28.51
medium,,-10.2545,52.2351
medium,0,77.7755,31.5304
medium,0,121.1483,24.684
medium,8,97.8297,2.3078
medium,0,-71.4842,-16.3556
medium,0,-122.4021,47.689
very_large,0,-137.0834,58.5624
medium,0,-72.26000997,-13.4459682
small,0,-122.4957,48.6976
small,0,-81.392,41.4312
medium,0,-82.4854,29.3879
medium,0,105.7474,-5.8645
large,0,126.9778,37.5666
small,2,-69.9047,18.5084
small,8,74.21346155,34.80316285
medium,0,101.7342,3.0651
unknown,0,-118.9956,44.9454
unknown,0,-123.8481,44.0319
medium,1,80.3657,29.5659
medium,0,-43.0978,-22.8776
medium,3,41.4323,41.3936
medium,0,-120.0646,48.2873
medium,0,93.5,24.9925
medium,0,10.1475,5.9586
medium,0,123.763,10.4775
unknown,0,113.6308,3.7944
medium,5,87.29003611,27.4082091
medium,,-84.8946,10.5543
medium,3,114.4393,29.1554
small,0,-122.7106,45.5325
medium,0,77.1695,30.7198
medium,,77.6092,12.9752
small,0,-124.523,48.3475
medium,0,-83.9717,10.1557
medium,0,95.3429,28.9205
medium,0,85.9259,27.8732
medium,0,74.6163,33.9243
medium,0,93.871,27.6438
small,0,-106.8152,39.1904
medium,0,108.5684,-7.3686
medium,,125.137,8.1469
small,0,-106.765,35.7356
medium,0,72.0406,36.0739
medium,0,82.402,28.0583
unknown,0,-122.242,45.2222
medium,,76.8403,9.7327
medium,1,88.251,27.0076
small,0,-122.2364,37.4861
medium,0,79.4552,29.3908
small,0,-82.4333,38.4069
medium,1,-40.8262,-19.6168
small,,6.8935,45.8737
unknown,0,-121.9962,44.6908
medium,4,126.2848,8.2101
medium,2,93.5935,24.8286
medium,0,77.2468,32.371
medium,0,80.6349,7.6235
unknown,0,-122.0776,45.5891
small,0,-79.8071,40.4252
small,2,115.9243,4.9751
small,0,-76.0213,42.0855
medium,0,124.3378,9.7177
medium,0,95.3103,5.8305
medium,0,106.7018,-6.9788
unknown,0,-124.3122,42.0806
medium,10,120.6794,16.3922
unknown,3,125.0444,40.02
medium,17,94.0989,27.2298
medium,0,-73.9295,43.3197
small,1,-123.2643,49.2658
large,5,-76.3187,5.7216
large,0,-135.3549,57.1225
large,0,49.7973,40.4171
small,0,-159.5157,21.9148
small,,-72.0358,43.3207
medium,1,106.7867,-6.5689
medium,,-91.2806,43.689
small,3,91.7561,24.4136
medium,1,106.7234,-6.8463
medium,1,-3.9515,36.7545
medium,5,35.8736,-1.1161
medium,2,101.6378,24.7032
large,,80.2167,29.5833
small,0,-106.9909,39.2089
medium,8,44.5015,42.7204
small,,-117.105,33.023
small,0,-115.7979,45.8081
unknown,0,-119.1038,44.7174
unknown,0,-122.6946,43.322
medium,0,91.8584,25.9703
medium,1,71.188,39.221
medium,0,74.3225,34.8142
medium,0,-108.3523,39.1168
medium,0,97.3193,22.6461
small,0,74.4838,33.6303
medium,0,76.921,8.4951
medium,0,80.6103,16.5332
medium,0,118.91,26.6738
medium,1,-85.5964,11.5644
medium,0,72.3374,41.485
medium,0,90.2023,25.5145
small,0,-122.2935,47.9502
small,1,78.037,32.2473
small,,-79.7199,36.6619
large,53,87.6681,27.36
unknown,0,-123.9267,45.9572
medium,0,79.2191,30.262
medium,0,-123.32,46.9469
medium,0,-158.2278,21.52
medium,0,-90.595,43.3321
medium,6,106.6974,21.9564
small,0,16.158,39.1854
medium,,75.605,12.6445
medium,0,80.6104,7.4237
medium,3,108.903,34.1622
medium,0,74.1794,33.7453
medium,0,-72.726,6.7254
medium,0,-90.2848,14.3666
medium,0,110.4009,-6.9903
medium,0,76.7046,9.8721
medium,,-122.7193,45.5313
medium,0,21.3669,48.6226
medium,,-60.6742,11.2415
medium,10,98.5852,24.4267
small,,-111.96,46.67
small,0,35.415,1.2628
large,,106.7161,-6.622
medium,0,123.6166,13.4952
small,0,-117.6454,33.4418
medium,,13.4343,54.417
small,0,-91.496,44.7665
medium,,-83.4985,35.3884
small,5,105.7688,26.6537
medium,0,125.6147,7.0804
small,0,-84.4086,39.0968
unknown,0,120.2652,14.8489
medium,,123.5841,13.3201
unknown,0,-123.6626,43.6412
small,,-81.4305,40.5175
unknown,0,-122.7696,44.379
large,11,121.5,-1.8667
medium,0,-122.6312,44.4014
medium,0,102.9334,-1.0478
medium,0,-123.949,44.6635
medium,,-83.9789,36.5539
medium,0,77.571,11.683
small,0,-124.4205,42.4149
unknown,0,-123.1632,45.2514
medium,0,101.7575,3.1588
medium,1,12.4306,47.5244
medium,0,120.8329,16.4996
medium,0,72.9266,19.153
unknown,0,-118.9067,45.857
medium,0,74.1623,15.0275
large,0,-0.8823,51.2717
medium,0,73.5097,17.4303
large,4,90.4077,23.7118
medium,0,48.58,41.1569
medium,,43.9605,15.4508
medium,1,9.2635,45.0664
small,0,-122.359,47.479
medium,0,77.28272548,32.76390852
medium,,-83.0992,35.5278
unknown,0,-1.4425,53.29
small,0,152.7853,-27.3865
small,0,-121.4332,47.4186
medium,0,81.0402,6.8894
medium,0,-119.5585,37.7589
medium,1,-76.2333,-12.15
unknown,0,-124.0707,44.7862
small,0,-114.3032,48.2264
small,0,120.685,22.7496
small,0,73.9593,34.6609
medium,0,-105.0743,39.7842
medium,,91.88,25.38
unknown,0,-117.2619,45.9759
large,4,91.7351,26.1548
small,1,101.5768,3.2211
medium,0,-104.6071,50.4546
medium,0,-117.0727241,32.76766801
large,26,126.046,7.2
medium,0,115.1389,-8.3383
medium,0,84.46652548,27.81963827
medium,13,76.83270934,34.93977198
medium,1,74.0225,34.0876
medium,2,116.8785,-1.2247
medium,,151.1112,-29.7736
unknown,0,-122.1948,45.1932
medium,0,98.5567,29.7453
medium,12,104.149,34.514
medium,0,-122.0488,47.413
small,1,100.2433,18.1639
small,0,-121.9257,47.5871
large,,-60.6764,11.1954
small,0,-79.5391,8.9763
medium,0,83.8974,28.2887
small,0,-121.6945,36.8324
medium,,75.24528226,33.23738085
unknown,0,-118.1936,45.3537
small,,-118.3218,33.7248
medium,,6.1628,62.4746
small,0,153.0871,-26.3974
medium,,-59.54,13.229
unknown,0,-123.2408,46.1213
medium,0,149.4481,-36.6008
large,68,-70.6,19.305
unknown,0,-123.8392,44.0662
unknown,0,-122.5169,43.3047
small,0,-79.9043,40.4836
medium,0,-155.1474,19.3071
medium,0,-43.0868,-22.9089
medium,1,-72.2152,19.745
medium,5,-87.1482,13.6016
large,1,123.478,10.5979
medium,,92.967,22.479
medium,0,78.3755,30.2258
small,0,-82.9738,37.2648
medium,1,79.6628,29.6095
medium,1,-61.516,10.676
small,0,-80.0342,40.4427
unknown,0,-122.4605,44.1157
medium,0,73.2113,35.2538
medium,1,88.63411246,27.15977181
medium,5,140.1175,39.1832
unknown,0,-123.6161,42.2791
medium,7,-77.8928,-0.4635
unknown,0,-120.3469,44.5502
small,0,172.7171,-43.5569
small,,-91.34,43.89
small,0,-122.3348,47.8603
small,0,178.068,-18.089
medium,0,123.84,10.32
medium,0,77.5666,10.3448
medium,8,115.4786,29.3631
small,0,-87.5085,36.1638
medium,15,118.698,25.0045
medium,1,-83.1335,8.8021
medium,6,119.2777,29.4848
medium,2,79.5322,30.9013
medium,0,78.9,30.241
large,0,104.092,30.7341
medium,12,96.1779,27.8965
medium,,96.1703,17.7963
small,0,-85.3186,35.1307
medium,2,101.3941,4.4606
medium,0,18.6705,44.5328
small,0,-119.8577,37.6603
medium,0,-121.4336,35.8777
medium,0,-121.2776,39.9744
medium,2,105.2666,-5.4535
medium,0,-53.9059,48.1411
medium,,124.946,6.3344
medium,0,107.1453,-6.8122
medium,0,114.5042,4.679
medium,0,-122.3189,47.9161
small,,152.8915,-26.8494
medium,0,73.4995,34.0966
medium,,-61.546,10.716
large,9,87.6093,27.4513
small,0,-80.6687,40.1909
unknown,0,-124.4101,42.3069
small,0,-79.12,37.4204
medium,0,107.3407,26.9226
medium,1,108.4652,11.9312
small,,-80.613,40.4634
medium,0,94.1099,25.6682
medium,0,-42.4268,-22.1546
large,3,85.9667,27.2667
unknown,0,-123.3327,43.6609
medium,3,96.1433,16.8686
small,0,7.4086,46.1906
medium,,84.4384,27.7801
medium,20,-9.1765,11.4191
medium,0,93.9815,24.004
medium,0,78.1514,29.9531
medium,0,-43.2915,-23.0145
medium,0,-123.235,49.4736
large,16,88.2579,27.2879
medium,0,-118.7002,34.0633
medium,0,122.0943,11.8154
large,32,110.3272,30.9947
small,0,-122.3919,47.5121
medium,0,-119.1813,50.9749
medium,0,-79.9213,40.3782
small,0,-82.2719,37.676
medium,0,145.6342,-16.8214
medium,,108.69,15.3239
medium,,123.9013,10.3114
unknown,0,-122.2527,45.5317
medium,0,78.3911,30.4542
medium,1,-43.7034,-22.6053
medium,4,34.4,1.15
medium,0,21.1342,42.0981
medium,0,124.9986,10.4792
medium,0,92.9914,25.5242
medium,12,103.5109,27.8694
large,8,-76.2408,5.8332
medium,0,75.2966,33.0809
small,0,-0.845,51.0552
medium,0,72.3077,41.48
small,0,-80.0128,40.4849
medium,0,75.5807,32.4298
medium,2,-46.901,-22.7418
medium,,21.577,42.8296
small,0,-111.6296,40.2544
medium,,-84.0074,10.1981
medium,2,74.9402,33.0097
medium,3,102.7942,-3.4661
small,0,44.7246,41.7062
medium,0,-121.7522,37.0905
unknown,0,-122.6994,42.66
unknown,0,-123.8924,45.5599
medium,0,9.4,45.9835
small,0,-123.9725,44.8383
medium,0,79.1127,30.506
medium,0,98.1578,30.3306
medium,0,116.2981,5.8544
medium,,74.0934,33.775
small,0,-122.2777,47.7139
medium,,101.6784,3.1518
medium,0,-122.3701,45.5137
medium,0,-116.0504,44.0967
medium,0,-4.21,50.4972
medium,0,84.2015,28.2872
medium,0,-43.2542,-22.9925
medium,0,-82.5175,8.7415
medium,0,93.9157,24.6869
large,4,101.9649,30.0553
very_large,3,-105.3896,40.1192
medium,,-90.857,43.6516
medium,1,108.8117,15.1238
medium,,75.231,33.242
medium,0,119.3247,35.1045
medium,,89.5187916,27.21898773
unknown,0,-122.2134,44.6993
medium,0,-42.9878,-22.8872
small,0,-85.762,33.7975
unknown,0,-124.0675,44.4257
medium,6,91.7333,24.3083
medium,,114.917,4.9833
medium,,-119.5676,37.75
small,0,-117.6407,33.7124
medium,5,109.9139,-7.3111
medium,0,97.2296,31.2025
medium,10,92.19,22.2251
medium,5,107.7984,35.2059
medium,0,75.8062,33.1847
small,0,178.438,-18.109
medium,4,92.1571,21.1899
medium,0,96.174,27.9032
medium,0,86.7014,26.8998
unknown,0,-124.4763,42.7371
unknown,0,-123.5778,44.158
small,0,80.6024,16.5172
small,0,-116.4548,46.4768
medium,1,121.0580434,16.91792918
medium,0,120.6087,16.3668
medium,0,-117.6561,34.2437
small,0,-82.8518,37.4698
small,0,18.673,44.4573
medium,4,121.1024,16.8694
medium,13,106.5255,35.1719
medium,0,124.7893,8.8604
medium,0,94.1079,25.4191
medium,2,99.8725,9.1618
small,0,-115.533,45.8249
medium,5,-43.3581,-22.9428
medium,0,75.7964,33.1457
medium,,-105.2801,40.6124
medium,2,39.7476,-3.9636
medium,,74.9845,33.9513
small,,-157.933,21.375
medium,0,15.5406,38.1947
medium,0,73.1724,35.2631
small,0,74.8678,12.8041
medium,0,121.7072,25.1056
small,0,-118.0451,34.175
small,0,-122.2489,47.9582
medium,5,90.4678,27.4373
small,0,-83.4184,35.6259
unknown,0,-123.8743,44.4022
medium,,77.0969,30.9044
medium,0,-92.8956,17.91
medium,0,6.0477,60.6408
medium,46,104.8613,27.5862
medium,0,124.8974,8.9176
medium,0,-76.701,-11.9374
medium,0,-122.4398,47.4092
medium,3,-72.345,18.509
medium,0,104.014,-5.096
medium,,-122.7257,45.816
medium,0,-131.7228,55.4119
small,0,-76.3302,43.0266
medium,0,29.8214,-0.7888
medium,0,120.9527,17.0898
medium,0,73.3461,34.5396
medium,0,-123.2373,45.7157
medium,,125.4137,6.8426
unknown,0,-123.6041,45.4999
medium,1,106.8269,-6.5857
large,5,-77.7319,1.6818
medium,0,-43.2103,-22.9463
small,0,151.8718,-28.8648
large,14,86.6667,27.4167
medium,,88.4308,27.0713
medium,6,100.7508,26.6842
medium,1,77.1788,32.17
medium,0,-87.5506,33.2907
medium,0,-3.1414,51.7026
medium,0,122.56,12.34
small,0,-120.0177,39.9213
large,59,126.9811,37.5685
medium,0,-122.4157,44.8003
medium,0,-72.6018,42.5804
small,0,76.1206,32.5606
medium,0,-43.1789,-22.82
small,0,-97.1295,18.6101
unknown,0,-122.4893,44.7573
unknown,0,-124.423,42.4294
unknown,0,-122.2244,44.4054
small,0,-75.0776,40.8305
medium,0,81.039,6.9698
medium,0,94.9921,26.8716
large,13,-76.97,1.68
medium,,-114.06,44.98
medium,,139.6421,35.4481
small,2,73.0399,33.6941
medium,0,-120.7897,38.7745
medium,11,120.5583,16.4064
small,0,-5.7647,54.81
unknown,0,-123.8934,45.5633
medium,,77.7241,31.1628
medium,0,91.8744337,26.09748244
medium,108,109.7189,-7.2964
medium,0,170.6646,-45.8358
small,0,-121.9459,37.0812
small,0,124.0328,12.7512
medium,2,-104.5656,19.2372
medium,12,92.35,27.4
medium,0,-123.4048,48.0265
medium,0,88.7334,27.3702
small,0,-121.6944,45.3412
unknown,0,-122.0822,45.1373
unknown,0,-123.5055,45.8988
small,0,-121.7306,48.5346
medium,1,126.978,37.5665
medium,0,-79.8282,40.5755
unknown,0,-117.0552,44.2282
large,6,100.2812,-0.3998
medium,,101.7673,3.1857
unknown,0,-123.8373,44.6573
medium,0,88.47,26.89
small,0,121.9325,7.0611
medium,0,-80.5778,40.212
small,0,-124.1248,44.138
unknown,0,-123.5777,44.158
large,,101.0280474,30.0428659
medium,0,103.2747,4.0072
medium,4,83.8049,28.023
small,0,-43.1976,-22.983
medium,0,-109.9818,38.647
medium,1,86.02,27.5108
medium,0,78.6437,30.7221
unknown,0,-122.2137,42.3946
large,13,80.4548,7.1306
small,0,79.5765,30.5631
large,13,82.4753,28.7434
medium,2,-90.5316,15.3796
large,14,114.05,22.54
unknown,0,-119.6211,44.7825
medium,0,71.0587,39.4842
small,0,23.1572,41.7902
small,0,-123.0104,38.4638
medium,0,-122.2818,47.6177
small,0,-122.2782,47.6949
medium,0,-116.1712,46.5951
medium,66,111.792,26.443
medium,0,-122.7468,50.3413
medium,1,80.7179,29.6394
medium,5,110.0302,-7.7235
unknown,0,-123.6315,44.3104
medium,1,81.0561,29.3064
medium,0,110.36,1.3745
medium,0,-112.4389,42.8729
unknown,0,-123.1316,47.4174
small,0,94.3429,24.3527
medium,2,101.7111,3.2289
