landslide_size,fatality_count,longitude,latitude,date,country_name,landslide_trigger,injuries,type
medium,0,-87.7898,37.1552,04/28/2011 07:00:00 Am +0000,united states,Downpour,0,landslide
medium,0,80.703,7.0022,05/19/2010 07:00:00 Am +0000,sri lanka,Tropical_Cyclone,0,Debris_Flow
medium,0,-43.3548,-22.8811,04/25/2011 07:00:00 Am +0000,Brazil,Downpour,0,landslide
medium,7,83.6099,28.1952,07/05/2007 07:00:00 Am +0000,Nepal,Rain,0,landslide
medium,0,-72.5273,-13.1809,01/23/2010 08:00:00 Am +0000,Peru,Downpour,0,landslide
medium,0,-122.3536,48.3439,03/14/2011 07:00:00 Am +0000,united states,Downpour,0,mudslide
small,0,103.2764,-0.5229,02/20/2015 08:00:00 Am +0000,Indonesia,unknown,3,landslide
medium,0,30.458,40.69,09/28/2008 07:00:00 Am +0000,Turkey,Downpour,0,landslide
medium,0,78.908,30.2414,06/07/2011 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,-72.754,19.699,10/08/2007 07:00:00 Am +0000,Haiti,Downpour,0,landslide
large,0,102.7348,29.3199,07/27/2010 07:00:00 Am +0000,China,Downpour,0,landslide
medium,1,131.5032,34.4318,07/28/2013 07:00:00 Am +0000,Japan,Continuous_rain,0,landslide
small,0,-118.2537,34.3091,01/21/2010 08:00:00 Am +0000,united states,Downpour,0,Complex
medium,0,-43.2324,-22.9778,04/06/2010 07:00:00 Am +0000,Brazil,Downpour,0,landslide
medium,0,93.9161,24.7339,03/27/2010 07:00:00 Am +0000,India,Downpour,0,mudslide
medium,0,-122.4021,47.689,02/16/2014 08:00:00 Am +0000,united states,unknown,0,mudslide
small,0,-83.0638,36.9284,05/01/2011 07:00:00 Am +0000,united states,Downpour,0,landslide
medium,0,-118.6757,38.4575,08/06/2014 07:00:00 Am +0000,united states,Rain,0,mudslide
medium,0,77.1029,31.0226,09/18/2012 07:00:00 Am +0000,India,Downpour,0,landslide
small,0,-117.6602,33.8763,12/29/2010 08:00:00 Am +0000,united states,Rain,0,mudslide
small,0,-119.092,34.4275,12/31/2010 08:00:00 Am +0000,united states,Rain,0,mudslide
medium,0,137.2279,36.55,07/25/2008 07:00:00 Am +0000,Japan,Downpour,0,mudslide
medium,0,177.4567,-17.7318,01/24/2012 08:00:00 Am +0000,Fiji,Downpour,0,landslide
medium,0,-107.8406,37.3466,09/19/2013 07:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,-111.8305,41.2554,05/19/2011 07:00:00 Am +0000,united states,Downpour,0,landslide
small,0,-111.8305,41.2554,05/30/2011 07:00:00 Am +0000,united states,Rain,0,landslide
very_large,3,77.011,9.9147,08/04/2013 07:00:00 Am +0000,India,Continuous_rain,0,landslide
medium,0,105.1433,20.4516,06/23/2014 07:00:00 Am +0000,vietnam,Continuous_rain,0,landslide
very_large,5,-61.1912,13.3382,12/24/2013 08:00:00 Am +0000,saint vincent and the Grenadines,Downpour,0,landslide
very_large,14,100.1535,-0.3264,01/27/2013 08:00:00 Am +0000,Indonesia,Rain,6,landslide
medium,0,-60.644,11.3,12/11/2007 08:00:00 Am +0000,Trinidad and Tobago,Tropical_Cyclone,0,landslide
medium,0,105.663,18.5554,10/04/2010 07:00:00 Am +0000,vietnam,Downpour,0,landslide
small,0,125.3015,7.253,06/17/2014 07:00:00 Am +0000,Philippines,Downpour,0,landslide
small,0,-105.8961,39.632,05/27/2014 07:00:00 Am +0000,united states,Rain,0,mudslide
medium,0,124.6807,39.9378,08/23/2007 07:00:00 Am +0000,North Korea,Rain,0,landslide
medium,0,121.4166,17.4122,06/15/2012 07:00:00 Am +0000,Philippines,Downpour,0,landslide
medium,0,123.8827,10.4014,05/02/2008 07:00:00 Am +0000,Philippines,Rain,0,landslide
small,0,-122.4112,47.9151,04/23/2011 07:00:00 Am +0000,united states,Downpour,0,landslide
medium,5,75.137,32.8468,09/06/2014 07:00:00 Am +0000,India,Rain,0,landslide
medium,1,92.9153,23.2482,09/13/2010 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,92.9153,23.2482,09/13/2010 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,92.9153,23.2482,09/13/2010 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,92.9153,23.2482,09/13/2010 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,105.2198,-4.5419,07/29/2013 07:00:00 Am +0000,Indonesia,monsoon,0,landslide
medium,4,-73.86,4.41,07/14/2008 07:00:00 Am +0000,Colombia,Downpour,0,landslide
medium,0,-43.2742,-22.8549,04/06/2010 07:00:00 Am +0000,Brazil,Downpour,0,landslide
medium,0,72.9793,33.623,08/14/2010 07:00:00 Am +0000,Pakistan,Downpour,0,landslide
medium,0,34.2544,1.0171,07/18/2012 07:00:00 Am +0000,uganda,Downpour,0,landslide
medium,0,-75.5003,4.4183,11/17/2011 08:00:00 Am +0000,Colombia,Downpour,0,mudslide
small,0,115.0182,4.9726,02/16/2011 08:00:00 Am +0000,Brunei,Downpour,0,landslide
small,0,-61.3723,10.4089,12/02/2011 08:00:00 Am +0000,Trinidad and Tobago,Downpour,0,mudslide
small,0,-84.2738,35.4962,01/24/2010 08:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,76.8691,11.344,11/24/2013 08:00:00 Am +0000,India,Downpour,0,Rockfall
very_large,0,103.9291,30.6887,07/07/2013 07:00:00 Am +0000,China,Continuous_rain,0,landslide
medium,0,80.6128,16.6252,06/25/2007 07:00:00 Am +0000,India,Rain,0,landslide
unknown,0,113.9955,4.3388,01/22/2014 08:00:00 Am +0000,malaysia,Downpour,0,landslide
large,0,60.0021,60.0033,02/11/2014 08:00:00 Am +0000,Russia,unknown,0,landslide
large,0,-135.3549,57.1225,09/19/2014 07:00:00 Am +0000,united states,Downpour,0,landslide
medium,0,-43.032,-22.9223,04/06/2010 07:00:00 Am +0000,Brazil,Downpour,0,landslide
small,0,-82.5052,38.163,04/12/2014 07:00:00 Am +0000,united states,Rain,0,mudslide
medium,0,88.3603,27.0377,09/14/2012 07:00:00 Am +0000,India,Downpour,0,landslide
medium,6,32.4165,15.6909,10/08/2013 07:00:00 Am +0000,sudan,Rain,5,landslide
large,0,93.7525,27.1614,09/02/2013 07:00:00 Am +0000,India,Downpour,0,landslide
small,3,91.7561,24.4136,05/10/2014 07:00:00 Am +0000,Bangladesh,Rain,0,landslide
large,24,-76.7719,2.9437,10/13/2007 07:00:00 Am +0000,Colombia,Continuous_rain,0,mudslide
medium,3,-91.8946,16.0203,09/29/2010 07:00:00 Am +0000,mexico,Tropical_Cyclone,0,Complex
medium,0,-124.2259,43.2479,03/12/2010 08:00:00 Am +0000,united states,Downpour,0,landslide
medium,0,100.0055,9.5033,12/07/2010 08:00:00 Am +0000,Thailand,Downpour,0,landslide
medium,3,106.7157,26.6597,06/10/2012 07:00:00 Am +0000,China,Rain,0,landslide
medium,1,-66.5867,10.2452,11/25/2010 08:00:00 Am +0000,venezuela,Downpour,0,mudslide
medium,0,-43.108,-22.7694,04/06/2010 07:00:00 Am +0000,Brazil,Downpour,0,landslide
small,0,-123.412,44.471,02/01/2012 08:00:00 Am +0000,united states,Continuous_rain,0,landslide
medium,5,36.4354,36.7619,07/16/2013 07:00:00 Am +0000,Turkey,Downpour,12,landslide
medium,0,30.9419,-29.9135,09/06/2012 07:00:00 Am +0000,south Africa,Downpour,0,mudslide
medium,0,77.1792,30.9546,10/04/2010 07:00:00 Am +0000,India,Downpour,0,landslide
medium,7,106.4167,23.1333,05/09/2008 07:00:00 Am +0000,China,unknown,0,mudslide
medium,0,-60.5417,11.3143,10/31/2010 07:00:00 Am +0000,Trinidad and Tobago,Tropical_Cyclone,0,landslide
medium,0,81.0333,6.9167,02/23/2011 08:00:00 Am +0000,sri lanka,Downpour,0,landslide
small,0,-61.3092,10.2466,12/07/2010 08:00:00 Am +0000,Trinidad and Tobago,Downpour,0,landslide
medium,0,78.5306,30.7394,06/12/2013 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,-82.4732,9.3224,03/02/2011 08:00:00 Am +0000,Panama,Downpour,0,landslide
medium,0,118.288,25.934,06/11/2007 07:00:00 Am +0000,China,Downpour,0,mudslide
medium,0,121.3254,17.6424,10/08/2009 07:00:00 Am +0000,Philippines,Tropical_Cyclone,0,landslide
medium,4,87.2714,27.4208,09/26/2011 07:00:00 Am +0000,Nepal,Downpour,0,landslide
large,5,87.2714,27.4208,09/26/2011 07:00:00 Am +0000,Nepal,Downpour,0,landslide
small,0,-122.3648,45.3619,01/24/2012 08:00:00 Am +0000,united states,unknown,0,landslide
medium,0,130.5773,32.6457,06/21/2008 07:00:00 Am +0000,Japan,Rain,0,landslide
medium,0,48.3367,41.4,04/09/2010 07:00:00 Am +0000,Azerbaijan,Downpour,0,landslide
medium,0,-83.9822,10.0757,02/06/2015 08:00:00 Am +0000,Costa Rica,Downpour,0,mudslide
small,0,103.872,1.397,09/03/2008 07:00:00 Am +0000,singapore,unknown,0,mudslide
medium,0,-43.2854,-22.9255,04/06/2010 07:00:00 Am +0000,Brazil,Downpour,0,landslide
medium,0,-122.6312,44.4014,01/16/2011 08:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,-4.0337,53.042,10/23/2013 07:00:00 Am +0000,united Kingdom,Downpour,0,mudslide
small,0,-84.0971,38.7981,05/03/2011 07:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,-122.9374,47.6543,02/06/2015 08:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,79.349,30.4,07/30/2007 07:00:00 Am +0000,India,Downpour,0,landslide
small,0,-117.105,33.023,12/17/2008 08:00:00 Am +0000,united states,Rain,0,mudslide
medium,0,98.6585,10.0341,10/12/2010 07:00:00 Am +0000,Thailand,Downpour,0,mudslide
medium,0,123.7756,10.4578,02/05/2011 08:00:00 Am +0000,Philippines,Downpour,0,landslide
medium,0,101.7901,3.4203,04/18/2012 07:00:00 Am +0000,malaysia,Downpour,0,landslide
large,0,77.5101,34.208,08/06/2010 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,-76.1435,41.1213,03/02/2011 08:00:00 Am +0000,united states,Rain,0,mudslide
medium,0,-83.1137,37.2101,07/21/2011 07:00:00 Am +0000,united states,Downpour,0,landslide
medium,0,-76.5908,3.4677,05/16/2011 07:00:00 Am +0000,Colombia,Downpour,0,landslide
large,2,123.2967,7.8383,01/13/2014 08:00:00 Am +0000,Philippines,Tropical_Cyclone,0,landslide
large,5,87.2714,27.4191,10/01/2012 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,2,-96.3149,19.2818,09/17/2010 07:00:00 Am +0000,mexico,Tropical_Cyclone,0,landslide
small,0,175.1291,-41.0935,12/01/2009 08:00:00 Am +0000,New Zealand,Downpour,0,landslide
small,0,-77.3018,42.8004,06/28/2010 07:00:00 Am +0000,united states,Downpour,0,mudslide
small,0,-79.7199,36.6619,05/09/2008 07:00:00 Am +0000,united states,Downpour,0,mudslide
medium,6,105.686,18.25,10/30/2008 07:00:00 Am +0000,vietnam,Downpour,0,Complex
medium,0,-60.55,11.3169,12/25/2012 08:00:00 Am +0000,Trinidad and Tobago,Rain,0,landslide
small,0,-117.8532,50.3162,04/29/2008 07:00:00 Am +0000,Canada,Rain,0,mudslide
medium,0,-116.2885,43.7521,09/14/2013 07:00:00 Am +0000,united states,Rain,0,mudslide
medium,0,-83.6055,9.1922,11/04/2010 07:00:00 Am +0000,Costa Rica,Tropical_Cyclone,0,landslide
medium,1,120.5204,16.5702,09/26/2009 07:00:00 Am +0000,Philippines,Tropical_Cyclone,0,landslide
medium,2,83.6275,27.8852,07/22/2013 07:00:00 Am +0000,Nepal,Downpour,0,landslide
small,0,-71.6923,44.4175,04/29/2008 07:00:00 Am +0000,united states,Rain,0,mudslide
small,0,-123.2664,44.6382,02/01/2012 08:00:00 Am +0000,united states,snowfall_snowmelt,0,landslide
medium,0,84.2758,28.2782,07/18/2013 07:00:00 Am +0000,Nepal,Rain,0,landslide
medium,0,107.2806,16.2137,10/17/2010 07:00:00 Am +0000,vietnam,Downpour,0,landslide
medium,4,-75.9712,5.1749,09/27/2010 07:00:00 Am +0000,Colombia,Downpour,0,landslide
small,0,-122.5716,39.0182,12/11/2014 08:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,77.5063,30.9544,09/19/2010 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,135.1777,34.7649,05/24/2010 07:00:00 Am +0000,Japan,Downpour,0,mudslide
medium,0,108.69,15.3239,10/26/2008 07:00:00 Am +0000,vietnam,Downpour,0,landslide
small,0,-2.2147,55.893,03/31/2010 07:00:00 Am +0000,united Kingdom,Downpour,0,landslide
small,0,-106.08,38.498,08/23/2008 07:00:00 Am +0000,united states,Rain,0,mudslide
small,0,-122.5288,49.1606,10/31/2012 07:00:00 Am +0000,Canada,Rain,0,landslide
small,0,-122.037,48.929,01/08/2009 08:00:00 Am +0000,united states,Rain,0,mudslide
small,0,-87.4745,36.0562,04/27/2011 07:00:00 Am +0000,united states,Downpour,0,landslide
large,1,34.3991,1.3484,09/11/2011 07:00:00 Am +0000,uganda,Downpour,0,landslide
medium,0,45.0619,40.7944,04/14/2010 07:00:00 Am +0000,Armenia,Downpour,0,landslide
small,0,-111.7667,40.7667,04/15/2009 07:00:00 Am +0000,united states,Rain,0,Rockfall
medium,2,88.268,26.9599,08/16/2009 07:00:00 Am +0000,India,Downpour,0,landslide
small,0,-117.207,32.8008,01/06/2008 08:00:00 Am +0000,united states,Rain,0,landslide
medium,0,176.5249,-37.7239,01/29/2011 08:00:00 Am +0000,New Zealand,Tropical_Cyclone,0,landslide
small,0,-117.6744,49.3729,02/15/2015 08:00:00 Am +0000,Canada,Rain,0,landslide
medium,0,80.9933,6.8334,02/11/2011 08:00:00 Am +0000,sri lanka,Continuous_rain,0,landslide
medium,0,101.7575,3.1588,06/29/2011 07:00:00 Am +0000,malaysia,Downpour,0,landslide
medium,0,73.5929,16.9215,07/24/2010 07:00:00 Am +0000,India,Downpour,0,mudslide
medium,0,73.593,16.9214,06/25/2013 07:00:00 Am +0000,India,monsoon,0,mudslide
medium,1,-66.9486,10.5139,11/30/2010 08:00:00 Am +0000,venezuela,Downpour,0,landslide
medium,0,-122.8089,45.6182,12/12/2010 08:00:00 Am +0000,united states,Downpour,0,landslide
medium,0,123.8514,10.3789,11/20/2007 08:00:00 Am +0000,Philippines,Tropical_Cyclone,0,landslide
large,2,35.7876,0.4339,08/20/2012 07:00:00 Am +0000,Kenya,Downpour,0,landslide
medium,2,92.562,24.6108,02/19/2015 08:00:00 Am +0000,India,mining_digging,1,landslide
medium,10,44.7,42.083,06/11/2014 07:00:00 Am +0000,Georgia,Rain,10,landslide
small,0,-120.1725,34.5288,12/03/2014 08:00:00 Am +0000,united states,Downpour,0,Rock_Fall
medium,0,87.3303,26.8722,09/06/2013 07:00:00 Am +0000,Nepal,Continuous_rain,0,landslide
small,0,-131.72,55.4021,10/13/2014 07:00:00 Am +0000,united states,Rain,0,landslide
medium,2,124.1604,13.7856,11/24/2007 08:00:00 Am +0000,Philippines,Tropical_Cyclone,0,landslide
large,0,81.6758,28.5391,,Nepal,Rain,0,landslide
medium,0,-122.5103,37.7837,12/22/2014 08:00:00 Am +0000,united states,Rain,0,landslide
medium,0,-81.0524,37.9928,05/05/2012 07:00:00 Am +0000,united states,Downpour,0,landslide
large,0,44.7,42.0835,05/31/2012 07:00:00 Am +0000,Georgia,Downpour,0,landslide
medium,0,75.0772,12.8277,07/21/2010 07:00:00 Am +0000,India,Downpour,0,landslide
small,0,48.468,38.7144,12/02/2014 08:00:00 Am +0000,Azerbaijan,unknown,0,landslide
medium,0,77.1889,31.9843,09/19/2010 07:00:00 Am +0000,India,Downpour,0,landslide
small,0,-122.309,47.9277,12/28/2014 08:00:00 Am +0000,united states,Rain,0,mudslide
medium,0,-122.1174,48.8687,01/07/2009 08:00:00 Am +0000,united states,unknown,0,landslide
medium,0,125.1094,10.3503,12/26/2011 08:00:00 Am +0000,Philippines,Downpour,0,landslide
small,0,-123.28,44.6356,01/19/2012 08:00:00 Am +0000,united states,Downpour,0,landslide
medium,0,-121.9207,37.5962,03/24/2011 07:00:00 Am +0000,united states,Downpour,0,landslide
medium,0,100.3387,-0.4834,03/30/2010 07:00:00 Am +0000,Indonesia,Downpour,0,mudslide
medium,2,-75.4408,6.3704,04/22/2011 07:00:00 Am +0000,Colombia,Downpour,0,landslide
medium,1,34.3652,0.9068,05/21/2011 07:00:00 Am +0000,uganda,Downpour,0,mudslide
medium,6,80.1306,27.5862,07/29/2011 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,88.6115,27.1954,09/17/2009 07:00:00 Am +0000,India,Rain,0,landslide
medium,0,-93.8457,44.5768,06/20/2014 07:00:00 Am +0000,united states,Rain,0,mudslide
medium,0,-72.2308,-13.3219,07/02/2010 07:00:00 Am +0000,Peru,Rain,0,mudslide
medium,0,-43.2631,-22.9529,04/06/2010 07:00:00 Am +0000,Brazil,Downpour,0,landslide
medium,0,88.4451,27.4885,06/17/2011 07:00:00 Am +0000,India,Rain,0,mudslide
medium,0,102.0025,2.6985,11/27/2014 08:00:00 Am +0000,malaysia,unknown,0,landslide
medium,0,132.1561,34.8442,08/24/2013 07:00:00 Am +0000,Japan,Downpour,0,mudslide
medium,0,-123.9585,44.8163,04/06/2010 07:00:00 Am +0000,united states,Rain,0,landslide
medium,0,-92.7704,16.1514,07/22/2011 07:00:00 Am +0000,mexico,Tropical_Cyclone,0,landslide
small,1,91.6469,26.1468,02/14/2015 08:00:00 Am +0000,India,mining_digging,2,landslide
small,0,-76.4958,39.9376,06/12/2011 07:00:00 Am +0000,united states,Downpour,0,mudslide
medium,1,83.7876,27.9142,07/22/2013 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,1,-97.9,20.2,09/28/2007 07:00:00 Am +0000,mexico,Tropical_Cyclone,0,mudslide
medium,0,-82.448,35.0972,05/22/2013 07:00:00 Am +0000,united states,Rain,0,landslide
large,11,100.1682,-0.2122,01/27/2013 08:00:00 Am +0000,Indonesia,Rain,4,landslide
small,0,-82.9738,37.2648,05/03/2010 07:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,125.5986,7.8339,01/31/2008 08:00:00 Am +0000,Philippines,Rain,0,landslide
small,0,-111.7429,39.9121,05/21/2011 07:00:00 Am +0000,united states,Downpour,0,mudslide
medium,1,-66.9995,10.503,11/27/2010 08:00:00 Am +0000,venezuela,Downpour,0,mudslide
medium,0,-66.9425,10.5259,03/07/2011 08:00:00 Am +0000,venezuela,Downpour,0,mudslide
medium,5,109.2378,-6.9274,06/04/2013 07:00:00 Am +0000,Indonesia,Downpour,0,landslide
medium,0,120.9334,23.9034,05/28/2012 07:00:00 Am +0000,Taiwan,Rain,0,landslide
small,0,-88.0267,37.0379,04/25/2011 07:00:00 Am +0000,united states,Downpour,0,landslide
medium,0,81.1079,7.0381,02/07/2011 08:00:00 Am +0000,sri lanka,Downpour,0,landslide
medium,0,94.04,25.705,08/07/2008 07:00:00 Am +0000,India,Downpour,0,landslide
medium,4,106.76,-6.67,09/24/2008 07:00:00 Am +0000,Indonesia,Downpour,0,Complex
medium,0,-75.4976,4.4376,11/24/2011 08:00:00 Am +0000,Colombia,Downpour,0,landslide
medium,0,-60.6372,11.2027,12/25/2012 08:00:00 Am +0000,Trinidad and Tobago,Rain,0,landslide
medium,0,-83.1,8.6117,11/04/2010 07:00:00 Am +0000,Costa Rica,Tropical_Cyclone,0,landslide
medium,0,121.7195,24.6929,10/05/2009 07:00:00 Am +0000,Taiwan,Tropical_Cyclone,0,landslide
medium,1,-71.9747,19.2088,06/02/2011 07:00:00 Am +0000,Haiti,Downpour,0,landslide
medium,0,112.4408,31.0349,06/14/2011 07:00:00 Am +0000,China,Downpour,0,landslide
large,0,104.092,30.7341,07/02/2011 07:00:00 Am +0000,China,Downpour,0,mudslide
small,0,-81.2584,38.1362,05/12/2008 07:00:00 Am +0000,united states,Rain,0,Rockfall
medium,4,-73.2665,8.4418,08/03/2010 07:00:00 Am +0000,Colombia,Downpour,0,Complex
small,0,-156.0581,20.7889,04/23/2009 07:00:00 Am +0000,united states,Downpour,0,mudslide
small,0,-81.4467,38.2213,07/25/2013 07:00:00 Am +0000,united states,Downpour,0,landslide
small,0,-122.7733,38.0458,03/24/2011 07:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,101.7863,3.414,11/18/2014 08:00:00 Am +0000,malaysia,Rain,0,landslide
medium,3,119.7979,-3.1448,04/27/2011 07:00:00 Am +0000,Indonesia,Downpour,0,landslide
medium,4,78.0949,30.3822,07/31/2013 07:00:00 Am +0000,India,Downpour,0,landslide
medium,3,104.9389,22.7662,04/25/2010 07:00:00 Am +0000,vietnam,Downpour,0,landslide
medium,0,-76.4394,18.0083,09/28/2010 07:00:00 Am +0000,Jamaica,Downpour,0,landslide
small,5,93.7706,27.1249,10/01/2014 07:00:00 Am +0000,India,unknown,0,landslide
medium,0,174.57,-36.9516,05/15/2013 07:00:00 Am +0000,New Zealand,unknown,0,landslide
medium,0,9.6094,61.579,06/10/2011 07:00:00 Am +0000,Norway,Downpour,0,landslide
medium,0,-116.6396,33.7165,07/22/2013 07:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,77.193,31.2077,06/03/2008 07:00:00 Am +0000,India,Rain,0,landslide
medium,0,74.11,15.15,08/09/2008 07:00:00 Am +0000,India,Rain,0,landslide
medium,0,-76.5082,18.1258,08/11/2007 07:00:00 Am +0000,Jamaica,Rain,0,landslide
medium,2,-75.3081,6.5046,11/14/2014 08:00:00 Am +0000,Colombia,unknown,1,landslide
medium,0,-43.1992,-22.9652,04/06/2010 07:00:00 Am +0000,Brazil,Downpour,0,landslide
medium,0,-156.9621,21.1589,04/13/2010 07:00:00 Am +0000,united states,Downpour,0,mudslide
small,0,-1.7949,53.9923,09/23/2010 07:00:00 Am +0000,united Kingdom,Downpour,0,landslide
medium,0,75.6355,35.3585,07/29/2010 07:00:00 Am +0000,Pakistan,Downpour,0,landslide
medium,0,88.559,27.3773,07/21/2010 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,-123.1155,44.8993,12/05/2012 08:00:00 Am +0000,united states,Rain,0,landslide
small,0,-157.8072,21.2558,03/06/2012 08:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,-120.6323,47.5293,03/28/2011 07:00:00 Am +0000,united states,Downpour,0,mudslide
large,0,122.5833,9.573,10/07/2013 07:00:00 Am +0000,Philippines,Downpour,0,landslide
medium,0,123.9115,10.43,08/12/2013 07:00:00 Am +0000,Philippines,Rain,0,landslide
medium,7,110.1125,32.8091,08/03/2010 07:00:00 Am +0000,China,Downpour,0,Complex
medium,2,114.252,28.55,07/01/2009 07:00:00 Am +0000,China,Downpour,0,landslide
small,0,172.6894,-43.5897,07/01/2013 07:00:00 Am +0000,New Zealand,unknown,0,Rockfall
medium,0,94.5808,26.284,08/04/2013 07:00:00 Am +0000,India,Continuous_rain,0,landslide
large,2,-76.2499,3.5835,03/16/2014 07:00:00 Am +0000,Colombia,Continuous_Rain,0,mudslide
medium,0,-106.0795,38.5064,07/15/2014 07:00:00 Am +0000,united states,Rain,0,mudslide
medium,1,91.8591,25.9698,10/05/2014 07:00:00 Am +0000,India,Rain,0,landslide
medium,1,80.6909,7.2532,01/09/2011 08:00:00 Am +0000,sri lanka,monsoon,0,landslide
medium,0,123.89,10.37,02/14/2012 08:00:00 Am +0000,Philippines,Downpour,0,landslide
medium,1,96.6679,4.7062,07/02/2013 07:00:00 Am +0000,Indonesia,Earthquake,0,landslide
medium,0,73.47,18.72,08/10/2008 07:00:00 Am +0000,India,Rain,0,landslide
medium,0,121.6057,25.0645,01/13/2011 08:00:00 Am +0000,Taiwan,Freeze_thaw,0,landslide
medium,0,-80.3008,-0.7668,03/24/2012 07:00:00 Am +0000,Ecuador,Downpour,0,mudslide
medium,0,98.5567,29.7453,10/22/2011 07:00:00 Am +0000,China,Downpour,0,landslide
medium,8,-72.5738,18.4674,10/17/2010 07:00:00 Am +0000,Haiti,Downpour,0,Complex
medium,1,13.435,54.6801,12/26/2011 08:00:00 Am +0000,Germany,Continuous_rain,0,landslide
medium,0,94.8158,26.1984,08/19/2010 07:00:00 Am +0000,India,Downpour,0,landslide
small,0,40.298,43.6698,07/20/2014 07:00:00 Am +0000,Russia,Rain,0,mudslide
small,0,40.298,43.6698,07/27/2014 07:00:00 Am +0000,Russia,Rain,0,mudslide
large,0,106.7087,-6.6234,03/25/2013 07:00:00 Am +0000,Indonesia,Rain,0,landslide
small,0,-122.416,47.645,12/05/2007 08:00:00 Am +0000,united states,Rain,0,landslide
medium,1,104.5916,21.4936,01/23/2010 08:00:00 Am +0000,vietnam,Rain,0,landslide
medium,0,-117.0312,34.231,12/19/2010 08:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,-80.7651,39.8033,07/25/2013 07:00:00 Am +0000,united states,Rain,0,mudslide
large,0,106.7161,-6.622,03/25/2013 07:00:00 Am +0000,Indonesia,Rain,0,landslide
medium,0,-123.0315,40.7397,12/19/2010 08:00:00 Am +0000,united states,Downpour,0,landslide
medium,0,-64.802,17.7718,10/06/2010 07:00:00 Am +0000,u.s. virgin Islands,Tropical_Cyclone,0,landslide
medium,0,75.0018,33.0271,08/07/2011 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,89.4497,26.8928,08/18/2009 07:00:00 Am +0000,Bhutan,Downpour,0,landslide
very_large,23,-88.8699,13.6409,11/08/2009 08:00:00 Am +0000,El salvador,Tropical_Cyclone,0,Complex
medium,0,83.5983,28.3401,08/19/2010 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,108.7431,14.8315,12/06/2010 08:00:00 Am +0000,vietnam,Downpour,0,landslide
small,0,-90.9836,39.4052,12/12/2009 08:00:00 Am +0000,united states,Rain,0,landslide
medium,0,-123.748,45.4668,11/12/2008 08:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,-119.4471,34.3644,12/22/2010 08:00:00 Am +0000,united states,Downpour,0,mudslide
small,0,-74.8163,42.5435,03/26/2010 07:00:00 Am +0000,united states,Downpour,0,landslide
medium,0,87.3372,26.9149,09/06/2013 07:00:00 Am +0000,Nepal,Continuous_rain,0,landslide
small,0,-83.6417,34.1538,07/16/2010 07:00:00 Am +0000,united states,Downpour,0,landslide
medium,0,120.9637,16.0161,10/18/2010 07:00:00 Am +0000,Philippines,Tropical_Cyclone,0,landslide
medium,2,75.0556,32.9148,09/06/2014 07:00:00 Am +0000,India,Rain,1,Other
medium,3,84.0366,28.299,07/11/2010 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,84.0366,28.299,07/11/2010 07:00:00 Am +0000,Nepal,Downpour,0,landslide
small,0,-2.1046,55.7496,12/06/2008 08:00:00 Am +0000,united Kingdom,Rain,0,landslide
medium,0,-2.417,56.7709,11/06/2009 08:00:00 Am +0000,united Kingdom,Downpour,0,landslide
medium,0,77.1935,32.3237,07/08/2011 07:00:00 Am +0000,India,Rain,0,landslide
large,0,-68.0861,-16.5293,02/26/2011 08:00:00 Am +0000,Bolivia,Downpour,0,landslide
small,0,-80.2462,36.2967,01/24/2010 08:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,48.462,40.6197,04/05/2010 07:00:00 Am +0000,Azerbaijan,Downpour,0,landslide
small,0,-5.9506,54.8226,07/17/2007 07:00:00 Am +0000,united Kingdom,Rain,0,landslide
medium,0,-107.8397,37.335,09/19/2013 07:00:00 Am +0000,united states,Downpour,0,Debris_Flow
small,0,-80.2315,40.7643,02/21/2015 08:00:00 Am +0000,united states,unknown,0,landslide
